FL-experiment | INFO flwr 2024-04-29 17:22:44,960 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 17:36:27,994 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-29 17:36:27,994 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 17:36:27,997 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 17:36:27,997 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:36:45,930 | client.py:139 | File: storage/updated_weights_0_97d8d896-5696-4877-b388-1747bb3879e9.pkl IPFS file hash: QmY2ZpNWpWHRYjJsKA2xM6L56UKutaVxGYeKJa7bSz6mwq
FL-experiment | INFO flwr 2024-04-29 17:36:45,931 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:36:45,931 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,QmY2ZpNWpWHRYjJsKA2xM6L56UKutaVxGYeKJa7bSz6mwq,0,0
FL-experiment | INFO flwr 2024-04-29 17:36:46,178 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:36:46,178 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:36:46,384 | client.py:139 | File: storage/updated_weights_1_e56077d7-8d26-4c8e-b4d8-6a761d6067dd.pkl IPFS file hash: QmUrcNSVqiqje41rqLj8xPLiKhvURYHESBXQMAwbnKCGPK
FL-experiment | INFO flwr 2024-04-29 17:36:46,386 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:36:46,386 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,10,QmUrcNSVqiqje41rqLj8xPLiKhvURYHESBXQMAwbnKCGPK,0,0
FL-experiment | INFO flwr 2024-04-29 17:36:46,509 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:36:46,510 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:36:46,521 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:36:46,522 | server.py:65 | Start Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 17:36:46,534 | server.py:86 | Start saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 17:36:46,868 | server.py:95 | File: storage/aggregated_model_e25edd0e-df02-412c-9adc-baf371d0dd98.pkl IPFS file hash: QmRqVscpFb7bxsEUW8ujCW1aEr7d51LdE6hB2mpMB8Nx3W
FL-experiment | INFO flwr 2024-04-29 17:36:46,869 | server.py:98 | Done saving aggregated model to storage (round=10)
FL-experiment | DEBUG flwr 2024-04-29 17:36:46,870 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:36:48,828 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:36:48,828 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-29 17:36:48,828 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-29 17:36:48,828 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.5832}, Aggregated loss: 369.06219482421875, IPFS hash: QmRqVscpFb7bxsEUW8ujCW1aEr7d51LdE6hB2mpMB8Nx3W
FL-experiment | INFO flwr 2024-04-29 17:36:48,828 | server.py:111 | Start sending aggregated model to perun nodes round=10
FL-experiment | INFO flwr 2024-04-29 17:36:48,828 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmRqVscpFb7bxsEUW8ujCW1aEr7d51LdE6hB2mpMB8Nx3W,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:36:48,863 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmRqVscpFb7bxsEUW8ujCW1aEr7d51LdE6hB2mpMB8Nx3W,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:36:48,899 | server.py:123 | Done sending aggregated model to perun nodes round=10
FL-experiment | INFO flwr 2024-04-29 17:36:48,899 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-29 17:36:48,899 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-29 17:36:48,899 | server.py:153 | FL finished in 213.422259959
FL-experiment | INFO flwr 2024-04-29 17:36:48,899 | app.py:226 | app_fit: losses_distributed [(1, 682.0353088378906), (2, 579.5166625976562), (3, 507.9292297363281), (4, 472.62550354003906), (5, 443.2948913574219), (6, 427.950439453125), (7, 411.0350799560547), (8, 399.7843017578125), (9, 382.40045166015625), (10, 369.06219482421875)]
FL-experiment | INFO flwr 2024-04-29 17:36:48,900 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-29 17:36:48,900 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.19685), (2, 0.3302), (3, 0.40845), (4, 0.4517), (5, 0.4851), (6, 0.50975), (7, 0.53005), (8, 0.5401), (9, 0.5621), (10, 0.5832)]}
FL-experiment | INFO flwr 2024-04-29 17:36:48,900 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-29 17:36:48,900 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-29 17:36:48,907 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-29 17:36:48,907 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-29 17:36:48,907 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 17:36:48,907 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-29 17:36:49,438 | main.py:60 | Start settling channels
FL-experiment | INFO flwr 2024-04-29 17:37:17,490 | main.py:62 | Done settling channels
FL-experiment | INFO flwr 2024-04-29 17:37:17,491 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-29 17:37:18,021 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 17:37:18,021 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-29 17:37:18,021 | main.py:54 | Start opening channels
FL-experiment | INFO flwr 2024-04-29 17:37:46,518 | main.py:56 | Done opening channels
FL-experiment | DEBUG flwr 2024-04-29 17:37:48,778 | server.py:147 | File: storage/init_model_ff52db09-06a1-44a0-a87a-a08c439dc2af.pkl IPFS file hash: QmNcn8bqd1iZ4cSTshaosbE4YYNPv9naPHJSuBYkWjDTqx
FL-experiment | INFO flwr 2024-04-29 17:37:48,778 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-29 17:37:48,778 | server.py:49 | Start sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 17:37:48,778 | server.py:52 | PERUN REQUEST: Sharing model with peer_0, REQ=set,peer_0,QmNcn8bqd1iZ4cSTshaosbE4YYNPv9naPHJSuBYkWjDTqx,10,0,0,0
FL-experiment | INFO flwr 2024-04-29 17:37:48,833 | server.py:52 | PERUN REQUEST: Sharing model with peer_1, REQ=set,peer_1,QmNcn8bqd1iZ4cSTshaosbE4YYNPv9naPHJSuBYkWjDTqx,10,0,0,0
FL-experiment | INFO flwr 2024-04-29 17:37:48,882 | server.py:54 | Done sharing model with perun nodes
FL-experiment | INFO flwr 2024-04-29 17:37:48,883 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-29 17:37:48,908 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-29 17:37:48,908 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-29 17:37:48,908 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 17:37:56,228 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,228 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,230 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,230 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 17:37:56,238 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-29 17:37:56,238 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-29 17:37:56,238 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-29 17:37:56,490 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,490 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,497 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,497 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:37:56,497 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-29 17:37:56,500 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 17:37:56,501 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:38:15,060 | client.py:139 | File: storage/updated_weights_0_c337f2fe-c288-4b4b-b701-1f4044c4f2e0.pkl IPFS file hash: QmdiERnNhTKWELLV1Jsb7yHHvr3iYSbCx3JBRTYv6LPWEm
FL-experiment | INFO flwr 2024-04-29 17:38:15,060 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:15,060 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,QmdiERnNhTKWELLV1Jsb7yHHvr3iYSbCx3JBRTYv6LPWEm,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:15,109 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:15,110 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:38:15,417 | client.py:139 | File: storage/updated_weights_1_4b17c1f6-0e47-44a5-8f9d-60df851e5ad8.pkl IPFS file hash: QmXJsvRrAtMDNEWEnFN6NCnyEsa9MXpxGSYF8tn8C2EjdK
FL-experiment | INFO flwr 2024-04-29 17:38:15,417 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:15,417 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,10,QmXJsvRrAtMDNEWEnFN6NCnyEsa9MXpxGSYF8tn8C2EjdK,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:15,751 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:15,751 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:38:15,755 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:38:15,756 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-29 17:38:15,763 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-29 17:38:15,763 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 17:38:15,963 | server.py:95 | File: storage/aggregated_model_7db89291-360d-4dba-8334-e0a7c5d05852.pkl IPFS file hash: QmX5zDcHeZHuQHzqu9rLcMxPYaypoK1HF7yEk8dCxZ8Tbu
FL-experiment | INFO flwr 2024-04-29 17:38:15,963 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-29 17:38:15,964 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:38:17,878 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:38:17,878 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,878 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-29 17:38:17,878 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.23735}, Aggregated loss: 653.2216186523438, IPFS hash: QmX5zDcHeZHuQHzqu9rLcMxPYaypoK1HF7yEk8dCxZ8Tbu
FL-experiment | INFO flwr 2024-04-29 17:38:17,878 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,878 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmX5zDcHeZHuQHzqu9rLcMxPYaypoK1HF7yEk8dCxZ8Tbu,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:38:17,932 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmX5zDcHeZHuQHzqu9rLcMxPYaypoK1HF7yEk8dCxZ8Tbu,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:38:17,986 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,986 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,986 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,986 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-29 17:38:17,986 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 17:38:17,990 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 17:38:17,990 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:38:36,306 | client.py:139 | File: storage/updated_weights_0_2fb85c55-149d-43fa-823c-0ba746fd62e7.pkl IPFS file hash: QmPeVRvnywzgfkpf8YR8eUHrsdCzcfiBHcNLAmCUK7hnGV
FL-experiment | INFO flwr 2024-04-29 17:38:36,306 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:36,306 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,QmPeVRvnywzgfkpf8YR8eUHrsdCzcfiBHcNLAmCUK7hnGV,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:36,352 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:36,352 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:38:36,777 | client.py:139 | File: storage/updated_weights_1_6444de8d-4b39-449e-a330-ada012b516d0.pkl IPFS file hash: Qmf75qE3q5aDu3cpTXVg14eZLwoSbNjZDN9qBSSZYH1qCC
FL-experiment | INFO flwr 2024-04-29 17:38:36,778 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:36,778 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,10,Qmf75qE3q5aDu3cpTXVg14eZLwoSbNjZDN9qBSSZYH1qCC,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:37,103 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:37,104 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:38:37,106 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:38:37,107 | server.py:65 | Start Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 17:38:37,111 | server.py:86 | Start saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 17:38:37,342 | server.py:95 | File: storage/aggregated_model_a5bbd860-7f45-4644-95e7-ec9fbd9cb4a6.pkl IPFS file hash: QmTfNbH7hPs8CCx9nMMpiLoNrx6aByv3mMUanPj7JQfnRf
FL-experiment | INFO flwr 2024-04-29 17:38:37,343 | server.py:98 | Done saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 17:38:37,343 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:38:39,272 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:38:39,273 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-29 17:38:39,273 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-29 17:38:39,273 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.3419}, Aggregated loss: 568.9621276855469, IPFS hash: QmTfNbH7hPs8CCx9nMMpiLoNrx6aByv3mMUanPj7JQfnRf
FL-experiment | INFO flwr 2024-04-29 17:38:39,273 | server.py:111 | Start sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 17:38:39,273 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmTfNbH7hPs8CCx9nMMpiLoNrx6aByv3mMUanPj7JQfnRf,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:38:39,319 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmTfNbH7hPs8CCx9nMMpiLoNrx6aByv3mMUanPj7JQfnRf,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:38:39,365 | server.py:123 | Done sending aggregated model to perun nodes round=2
FL-experiment | INFO flwr 2024-04-29 17:38:39,366 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 17:38:39,366 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-29 17:38:39,366 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-29 17:38:39,366 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 17:38:39,369 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 17:38:39,369 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:38:57,535 | client.py:139 | File: storage/updated_weights_0_83817491-7713-4f27-b6cb-00a7efa5aecb.pkl IPFS file hash: QmNfeARyGnpswpENwKNKHpSnmSSAGr3Frgo4LEKZG6fdii
FL-experiment | INFO flwr 2024-04-29 17:38:57,535 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:57,535 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,QmNfeARyGnpswpENwKNKHpSnmSSAGr3Frgo4LEKZG6fdii,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:57,580 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:38:57,580 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:38:58,066 | client.py:139 | File: storage/updated_weights_1_e5e6f2d3-3328-4f27-8dfe-fd09dc9e1326.pkl IPFS file hash: QmQeEeJaF5xeXu9TzNqmpGnY9GFtwQyGSX4Jj8WNjLGdYp
FL-experiment | INFO flwr 2024-04-29 17:38:58,066 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:58,066 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,10,QmQeEeJaF5xeXu9TzNqmpGnY9GFtwQyGSX4Jj8WNjLGdYp,0,0
FL-experiment | INFO flwr 2024-04-29 17:38:58,388 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:38:58,390 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:38:58,394 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:38:58,394 | server.py:65 | Start Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 17:38:58,407 | server.py:86 | Start saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 17:38:58,604 | server.py:95 | File: storage/aggregated_model_01c6e979-1fd3-4651-93ab-d537287f08a1.pkl IPFS file hash: QmVykQQ9bDTivQUBkkiAqhtdWVe7TdGieAEAy1qp36vEqY
FL-experiment | INFO flwr 2024-04-29 17:38:58,605 | server.py:98 | Done saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 17:38:58,605 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:39:00,523 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:39:00,524 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-29 17:39:00,524 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-29 17:39:00,524 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.41735}, Aggregated loss: 499.27862548828125, IPFS hash: QmVykQQ9bDTivQUBkkiAqhtdWVe7TdGieAEAy1qp36vEqY
FL-experiment | INFO flwr 2024-04-29 17:39:00,524 | server.py:111 | Start sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 17:39:00,524 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmVykQQ9bDTivQUBkkiAqhtdWVe7TdGieAEAy1qp36vEqY,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:39:00,575 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmVykQQ9bDTivQUBkkiAqhtdWVe7TdGieAEAy1qp36vEqY,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:39:00,619 | server.py:123 | Done sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 17:39:00,619 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 17:39:00,619 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-29 17:39:00,619 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-29 17:39:00,619 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 17:39:00,622 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 17:39:00,622 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:39:19,284 | client.py:139 | File: storage/updated_weights_0_d2c0d109-d9b6-45cf-bdd2-beadb7bf58a0.pkl IPFS file hash: QmTWYpRmRnb5PrkEuUvQ8a1AESKu3k4pNrExkQYrpDFcky
FL-experiment | INFO flwr 2024-04-29 17:39:19,284 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:39:19,284 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,QmTWYpRmRnb5PrkEuUvQ8a1AESKu3k4pNrExkQYrpDFcky,0,0
FL-experiment | INFO flwr 2024-04-29 17:39:19,331 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:39:19,331 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 17:39:19,641 | client.py:139 | File: storage/updated_weights_1_1791ef2c-6794-4d85-93d1-2a647d10a15c.pkl IPFS file hash: QmbTmGNrHHAmZSo9j9nGAk21A4fvUYdPoFYjktseUi4DKn
FL-experiment | INFO flwr 2024-04-29 17:39:19,642 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:39:19,642 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_2,1,10,QmbTmGNrHHAmZSo9j9nGAk21A4fvUYdPoFYjktseUi4DKn,0,0
FL-experiment | INFO flwr 2024-04-29 17:39:19,964 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 17:39:19,965 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:39:19,968 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:39:19,968 | server.py:65 | Start Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 17:39:19,971 | server.py:86 | Start saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 17:39:20,145 | server.py:95 | File: storage/aggregated_model_a05437cd-6c5a-44c8-91f1-dc4286cd043a.pkl IPFS file hash: QmUqeXNoB3JKFwmAm9j3hivcBu2ytRG35GNhs84LJ9KYfg
FL-experiment | INFO flwr 2024-04-29 17:39:20,146 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 17:39:20,146 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-29 17:39:22,081 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 17:39:22,081 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 17:39:22,081 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 17:39:22,081 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.45865}, Aggregated loss: 467.45550537109375, IPFS hash: QmUqeXNoB3JKFwmAm9j3hivcBu2ytRG35GNhs84LJ9KYfg
FL-experiment | INFO flwr 2024-04-29 17:39:22,081 | server.py:111 | Start sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 17:39:22,081 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmUqeXNoB3JKFwmAm9j3hivcBu2ytRG35GNhs84LJ9KYfg,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:39:22,131 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmUqeXNoB3JKFwmAm9j3hivcBu2ytRG35GNhs84LJ9KYfg,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 17:39:22,178 | server.py:123 | Done sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 17:39:22,178 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 17:39:22,178 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 17:39:22,178 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 17:39:22,178 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-29 17:39:22,181 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 17:39:22,181 | client.py:128 | Start Training client=1
FL-experiment | DEBUG flwr 2024-04-29 17:39:40,588 | client.py:139 | File: storage/updated_weights_0_2bb142d9-7bd5-4dec-be56-497d847bd00d.pkl IPFS file hash: Qmb3EpAVHu888j9LB2qcttMkDCFwzdfDYsCCEXiQRtNkRy
FL-experiment | INFO flwr 2024-04-29 17:39:40,589 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 17:39:40,589 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_2,1,10,Qmb3EpAVHu888j9LB2qcttMkDCFwzdfDYsCCEXiQRtNkRy,0,0
