FL-experiment | INFO flwr 2024-04-29 21:11:12,598 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=5, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 21:22:46,422 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 21:22:46,516 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:22:46,517 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-29 21:22:46,624 | client.py:139 | File: storage/updated_weights_2_dda5ded5-b6e1-477d-b7fa-41a848be8cda.pkl IPFS file hash: QmPwCciTioX4U34TRLiKYxFUPmsfHipfCNZJwoHgyYmq6H
FL-experiment | INFO flwr 2024-04-29 21:22:46,625 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:22:46,625 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,10,QmPwCciTioX4U34TRLiKYxFUPmsfHipfCNZJwoHgyYmq6H,0,0
FL-experiment | INFO flwr 2024-04-29 21:22:46,644 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:22:46,645 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 21:22:46,704 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:22:46,705 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-29 21:22:46,709 | server.py:236 | fit_round 3 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:22:46,709 | server.py:65 | Start Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 21:22:46,721 | server.py:86 | Start saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 21:22:46,936 | server.py:95 | File: storage/aggregated_model_36be5e8a-1290-4757-8a27-dc3d382dfaae.pkl IPFS file hash: QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug
FL-experiment | INFO flwr 2024-04-29 21:22:46,936 | server.py:98 | Done saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 21:22:46,936 | server.py:173 | evaluate_round 3: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 21:22:49,095 | server.py:187 | evaluate_round 3 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:22:49,095 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,095 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-29 21:22:49,095 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.3933}, Aggregated loss: 525.4052368164063, IPFS hash: QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug
FL-experiment | INFO flwr 2024-04-29 21:22:49,095 | server.py:111 | Start sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,095 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:22:49,255 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:22:49,417 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:22:49,576 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:22:49,739 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmXFABnUcED5mQBbkGVCGRdVAmZpgL8ZBSi9PV4pvo6Gug,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:22:49,901 | server.py:123 | Done sending aggregated model to perun nodes round=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,902 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,902 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,902 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-29 21:22:49,903 | server.py:222 | fit_round 4: strategy sampled 5 clients (out of 5)
FL-experiment | INFO flwr 2024-04-29 21:22:49,922 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 21:22:49,927 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 21:22:49,928 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 21:22:49,928 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 21:22:49,930 | client.py:128 | Start Training client=4
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,494 | client.py:139 | File: storage/updated_weights_1_2d7255e2-0e45-422f-b315-e8a21c34092a.pkl IPFS file hash: QmYjxvfFQ8sX98PT2y4Y5GcZsDt2ZpahnXmQH8DGEpqGhh
FL-experiment | INFO flwr 2024-04-29 21:23:17,494 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:23:17,495 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,10,QmYjxvfFQ8sX98PT2y4Y5GcZsDt2ZpahnXmQH8DGEpqGhh,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,528 | client.py:139 | File: storage/updated_weights_3_e6611926-d47c-46ec-a4a1-cbc5de60d3b4.pkl IPFS file hash: QmfDXMho2HQrzvAk3e8RAzkU7mqYZVfcSS61imZSXUme7G
FL-experiment | INFO flwr 2024-04-29 21:23:17,528 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:23:17,528 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,10,QmfDXMho2HQrzvAk3e8RAzkU7mqYZVfcSS61imZSXUme7G,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,603 | client.py:139 | File: storage/updated_weights_2_974b6d98-b0d7-4a54-a7f5-9ea90162f41d.pkl IPFS file hash: QmQf25b5htEwjBo7Hai4qkJPzXiXMTNVziumGU647uM98K
FL-experiment | INFO flwr 2024-04-29 21:23:17,604 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:23:17,604 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,10,QmQf25b5htEwjBo7Hai4qkJPzXiXMTNVziumGU647uM98K,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,625 | client.py:139 | File: storage/updated_weights_4_2ba60c2d-dbd3-44d1-b20c-4e5bc118d595.pkl IPFS file hash: QmQAdPhh3EP7yoWTbDhWLpJ42XdTghCEu27DrJPgkzJvRM
FL-experiment | INFO flwr 2024-04-29 21:23:17,625 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:23:17,626 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,10,QmQAdPhh3EP7yoWTbDhWLpJ42XdTghCEu27DrJPgkzJvRM,0,0
FL-experiment | INFO flwr 2024-04-29 21:23:17,664 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:23:17,664 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 21:23:17,675 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:23:17,675 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,714 | client.py:139 | File: storage/updated_weights_0_d53efa7e-9a72-4250-9c9f-87b200eaec5c.pkl IPFS file hash: QmUu8jyqTGUf43UQxQALEFyp2ytvjbwpmmrRZceprm9H9S
FL-experiment | INFO flwr 2024-04-29 21:23:17,715 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:23:17,715 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,10,QmUu8jyqTGUf43UQxQALEFyp2ytvjbwpmmrRZceprm9H9S,0,0
FL-experiment | INFO flwr 2024-04-29 21:23:17,778 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:23:17,778 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 21:23:17,885 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:23:17,886 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 21:23:17,907 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:23:17,907 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-29 21:23:17,909 | server.py:236 | fit_round 4 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:23:17,909 | server.py:65 | Start Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 21:23:17,917 | server.py:86 | Start saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 21:23:18,115 | server.py:95 | File: storage/aggregated_model_518bbd9d-532c-4074-b030-f3e24b95166b.pkl IPFS file hash: QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC
FL-experiment | INFO flwr 2024-04-29 21:23:18,116 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 21:23:18,116 | server.py:173 | evaluate_round 4: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 21:23:20,310 | server.py:187 | evaluate_round 4 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:23:20,311 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 21:23:20,311 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 21:23:20,311 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.44016}, Aggregated loss: 487.52020874023435, IPFS hash: QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC
FL-experiment | INFO flwr 2024-04-29 21:23:20,311 | server.py:111 | Start sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 21:23:20,311 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:20,469 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:20,629 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:20,796 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:20,957 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmaPb3snPr7jvoGs61KoYbUSdnNepYHXGFUnnK7CjSQzqC,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:21,120 | server.py:123 | Done sending aggregated model to perun nodes round=4
FL-experiment | INFO flwr 2024-04-29 21:23:21,120 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 21:23:21,120 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 21:23:21,120 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 21:23:21,121 | server.py:222 | fit_round 5: strategy sampled 5 clients (out of 5)
FL-experiment | INFO flwr 2024-04-29 21:23:21,141 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 21:23:21,142 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 21:23:21,142 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 21:23:21,144 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 21:23:21,145 | client.py:128 | Start Training client=3
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,127 | client.py:139 | File: storage/updated_weights_4_08c9b874-348f-4c0e-931e-390742f0f840.pkl IPFS file hash: QmVkhtSCB3FwTStSCgUg8fd8TGy8iBdVrszsAkMKTZz5W5
FL-experiment | INFO flwr 2024-04-29 21:23:51,128 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:23:51,128 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,10,QmVkhtSCB3FwTStSCgUg8fd8TGy8iBdVrszsAkMKTZz5W5,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,142 | client.py:139 | File: storage/updated_weights_1_5d675259-52dc-4706-a6ae-c42fcdf398a8.pkl IPFS file hash: QmdKhVMDyuUwpyKdEKiRmyTCgX5JVC3dvHQSmQVxHTyV46
FL-experiment | INFO flwr 2024-04-29 21:23:51,142 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:23:51,142 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,10,QmdKhVMDyuUwpyKdEKiRmyTCgX5JVC3dvHQSmQVxHTyV46,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,147 | client.py:139 | File: storage/updated_weights_3_f28751b9-6d15-4457-9591-44aa58e9ae48.pkl IPFS file hash: Qmdw1h7UzMKabnSqHis8DhRgcUXWvmzxHeGGNzjKUA9rK4
FL-experiment | INFO flwr 2024-04-29 21:23:51,147 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:23:51,147 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,10,Qmdw1h7UzMKabnSqHis8DhRgcUXWvmzxHeGGNzjKUA9rK4,0,0
FL-experiment | INFO flwr 2024-04-29 21:23:51,282 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:23:51,283 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 21:23:51,305 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:23:51,305 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,365 | client.py:139 | File: storage/updated_weights_0_bbbd02ff-7534-43b4-abfb-fd70ae1e433c.pkl IPFS file hash: QmUYSfrVPnJoP1yxpa7sXRz1EgyFGBeadrRMXyETXa3PTs
FL-experiment | INFO flwr 2024-04-29 21:23:51,366 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:23:51,366 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,10,QmUYSfrVPnJoP1yxpa7sXRz1EgyFGBeadrRMXyETXa3PTs,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,469 | client.py:139 | File: storage/updated_weights_2_ce6d0ff2-3d25-4241-bfa1-6aed729b7572.pkl IPFS file hash: QmWdfbLUDQxAss8B3nvjoJygqeFUACEstNrL2bGCVa72Hz
FL-experiment | INFO flwr 2024-04-29 21:23:51,471 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:23:51,472 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,10,QmWdfbLUDQxAss8B3nvjoJygqeFUACEstNrL2bGCVa72Hz,0,0
FL-experiment | INFO flwr 2024-04-29 21:23:51,519 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:23:51,520 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 21:23:51,537 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:23:51,537 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 21:23:51,552 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:23:51,552 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,556 | server.py:236 | fit_round 5 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:23:51,556 | server.py:65 | Start Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 21:23:51,567 | server.py:86 | Start saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,790 | server.py:95 | File: storage/aggregated_model_72fa5fa0-6888-43d4-8f16-0f07953bbf2c.pkl IPFS file hash: QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn
FL-experiment | INFO flwr 2024-04-29 21:23:51,790 | server.py:98 | Done saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 21:23:51,792 | server.py:173 | evaluate_round 5: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 21:23:54,011 | server.py:187 | evaluate_round 5 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:23:54,012 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-29 21:23:54,012 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-29 21:23:54,012 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.4661}, Aggregated loss: 464.6782287597656, IPFS hash: QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn
FL-experiment | INFO flwr 2024-04-29 21:23:54,012 | server.py:111 | Start sending aggregated model to perun nodes round=5
FL-experiment | INFO flwr 2024-04-29 21:23:54,012 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:54,168 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:54,327 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:54,490 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:54,654 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmQSearSa7ALrVUKQTbpZd1BxZHNY452krTuYDe6fkBsPn,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:23:54,820 | server.py:123 | Done sending aggregated model to perun nodes round=5
FL-experiment | INFO flwr 2024-04-29 21:23:54,821 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 21:23:54,821 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-29 21:23:54,821 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-29 21:23:54,821 | server.py:222 | fit_round 6: strategy sampled 5 clients (out of 5)
FL-experiment | INFO flwr 2024-04-29 21:23:54,834 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 21:23:54,834 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 21:23:54,838 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 21:23:54,839 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 21:23:54,839 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-29 21:24:22,898 | client.py:139 | File: storage/updated_weights_3_b6ec2627-7055-4589-8aa1-80714faa6d02.pkl IPFS file hash: QmS4JynL9mc7BVGWLES3ptUbrN8ZoXW4cKJKxpa9eqo5Hw
FL-experiment | INFO flwr 2024-04-29 21:24:22,898 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:24:22,898 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_5,1,10,QmS4JynL9mc7BVGWLES3ptUbrN8ZoXW4cKJKxpa9eqo5Hw,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:24:22,946 | client.py:139 | File: storage/updated_weights_2_5c29ed83-6b3a-45a0-a213-72ac66b2916d.pkl IPFS file hash: QmSr2oJSc3vDxhnMLfH7YhibqYDE1DvZWxXbcsX7LQZnaW
FL-experiment | INFO flwr 2024-04-29 21:24:22,946 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:24:22,946 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_5,1,10,QmSr2oJSc3vDxhnMLfH7YhibqYDE1DvZWxXbcsX7LQZnaW,0,0
FL-experiment | DEBUG flwr 2024-04-29 21:24:22,946 | client.py:139 | File: storage/updated_weights_1_47c3f40c-7aa0-4db7-a665-a96333d1962c.pkl IPFS file hash: QmWEN12uXMkZDKm3SpgzTGXUJ58RMivTqrJGtGP7kd7UF6
FL-experiment | INFO flwr 2024-04-29 21:24:22,946 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:24:22,946 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_5,1,10,QmWEN12uXMkZDKm3SpgzTGXUJ58RMivTqrJGtGP7kd7UF6,0,0
FL-experiment | INFO flwr 2024-04-29 21:24:23,019 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-29 21:24:23,019 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 21:24:23,114 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-29 21:24:23,114 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-29 21:24:23,186 | client.py:139 | File: storage/updated_weights_0_0b85bbde-761c-47cf-bf4a-cbf3b685b7e3.pkl IPFS file hash: QmP4wmN3HeUSaSPNRXAzgms9VhmwvsNfpQjHKJGCEpGeD5
FL-experiment | INFO flwr 2024-04-29 21:24:23,186 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:24:23,186 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_5,1,10,QmP4wmN3HeUSaSPNRXAzgms9VhmwvsNfpQjHKJGCEpGeD5,0,0
FL-experiment | INFO flwr 2024-04-29 21:24:23,272 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-29 21:24:23,272 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 21:24:23,355 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-29 21:24:23,356 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-29 21:24:23,524 | client.py:139 | File: storage/updated_weights_4_956a98ce-3b64-41e6-be94-ca5b940f32b3.pkl IPFS file hash: QmXUvDuHiiVnkETcFHwA9sUPeKTQP2TqoPkBdwJat9CDVe
FL-experiment | INFO flwr 2024-04-29 21:24:23,524 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:24:23,525 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_5,1,10,QmXUvDuHiiVnkETcFHwA9sUPeKTQP2TqoPkBdwJat9CDVe,0,0
FL-experiment | INFO flwr 2024-04-29 21:24:23,680 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-29 21:24:23,681 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-29 21:24:23,690 | server.py:236 | fit_round 6 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:24:23,691 | server.py:65 | Start Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 21:24:23,710 | server.py:86 | Start saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 21:24:23,907 | server.py:95 | File: storage/aggregated_model_1b4dd050-e38f-484e-96b6-13ba4e11c300.pkl IPFS file hash: QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE
FL-experiment | INFO flwr 2024-04-29 21:24:23,908 | server.py:98 | Done saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 21:24:23,908 | server.py:173 | evaluate_round 6: strategy sampled 5 clients (out of 5)
FL-experiment | DEBUG flwr 2024-04-29 21:24:26,103 | server.py:187 | evaluate_round 6 received 5 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 21:24:26,104 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-29 21:24:26,104 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-29 21:24:26,104 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.49048}, Aggregated loss: 444.0018676757812, IPFS hash: QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE
FL-experiment | INFO flwr 2024-04-29 21:24:26,104 | server.py:111 | Start sending aggregated model to perun nodes round=6
FL-experiment | INFO flwr 2024-04-29 21:24:26,104 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:24:26,261 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:24:26,420 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:24:26,581 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:24:26,743 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmYn5YmumtNBdFZgxH11FASDVFP49WkoutCT4VAVr51vwE,10,0,0,99
FL-experiment | INFO flwr 2024-04-29 21:24:26,906 | server.py:123 | Done sending aggregated model to perun nodes round=6
FL-experiment | INFO flwr 2024-04-29 21:24:26,907 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 21:24:26,907 | server.py:132 | Done Round=6
