FL-experiment | INFO flwr 2024-04-30 01:53:46,511 | main.py:43 | Config: INCENTIVES_ON=True, BCFL=False, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-30 12:26:14,427 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-30 12:26:14,427 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-30 12:26:24,356 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:24,356 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:24,357 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:24,358 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:24,365 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-30 12:26:24,366 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-30 12:26:24,366 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-30 12:26:25,759 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:25,768 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:25,769 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:27,816 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:27,817 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:27,818 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:28,177 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:28,179 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:28,180 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:28,429 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:28,430 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:28,435 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:28,435 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:31,514 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,515 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,516 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,516 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:31,625 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,626 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,626 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,627 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:31,748 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,749 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,750 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,750 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:31,983 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,992 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,992 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:31,992 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:33,773 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-30 12:26:33,774 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-30 12:26:33,774 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-30 12:26:33,775 | server.py:222 | fit_round 1: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-30 12:26:33,775 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-30 12:26:33,777 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-30 12:26:33,778 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-30 12:26:33,778 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-30 12:26:33,779 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-30 12:26:33,780 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-30 12:26:33,780 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-30 12:26:33,781 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-30 12:26:33,782 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-30 12:26:33,782 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-30 12:26:33,785 | client.py:128 | Start Training client=7
FL-experiment | DEBUG flwr 2024-04-30 12:27:23,231 | client.py:139 | File: storage/updated_weights_5_91882b82-39a2-4b67-a2cb-6e2f14581e93.pkl IPFS file hash: Qmdx8BnkrDXZGkXPPDwUr8x1qHcdu9NNwpL2o3hikV9UJv
FL-experiment | INFO flwr 2024-04-30 12:27:23,231 | client.py:141 | Start sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 12:27:23,232 | client.py:144 | PERUN REQUEST: Setting weight client=5, REQ=set,peer_10,1,5,Qmdx8BnkrDXZGkXPPDwUr8x1qHcdu9NNwpL2o3hikV9UJv,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:23,447 | client.py:146 | Done sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 12:27:23,447 | client.py:149 | Done Training client=5
FL-experiment | DEBUG flwr 2024-04-30 12:27:23,454 | client.py:139 | File: storage/updated_weights_6_b410e0e6-34a7-4666-8d3f-b73e56b71593.pkl IPFS file hash: QmWu6nw1pFADVUYoMVKM6ZodMFCDdLamTmtQUxW1fEFcB6
FL-experiment | INFO flwr 2024-04-30 12:27:23,454 | client.py:141 | Start sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 12:27:23,454 | client.py:144 | PERUN REQUEST: Setting weight client=6, REQ=set,peer_10,1,5,QmWu6nw1pFADVUYoMVKM6ZodMFCDdLamTmtQUxW1fEFcB6,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:23,623 | client.py:146 | Done sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 12:27:23,623 | client.py:149 | Done Training client=6
FL-experiment | DEBUG flwr 2024-04-30 12:27:23,759 | client.py:139 | File: storage/updated_weights_1_9f455ec8-1170-4dee-a702-c444ff3cc1ab.pkl IPFS file hash: QmRbaFWo6sJgJnWGZL2FFdBKHejwQtNBTDnYx5zzfFm9A8
FL-experiment | INFO flwr 2024-04-30 12:27:23,759 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 12:27:23,759 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_10,1,5,QmRbaFWo6sJgJnWGZL2FFdBKHejwQtNBTDnYx5zzfFm9A8,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:27:23,800 | client.py:139 | File: storage/updated_weights_8_babd7e5f-7f33-45ea-b4d5-0e2d268996bb.pkl IPFS file hash: QmV1kLfetbjX4UmK3QvDvVSTFQmSqhQHizFY3vgp74ZxCJ
FL-experiment | INFO flwr 2024-04-30 12:27:23,800 | client.py:141 | Start sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 12:27:23,800 | client.py:144 | PERUN REQUEST: Setting weight client=8, REQ=set,peer_10,1,5,QmV1kLfetbjX4UmK3QvDvVSTFQmSqhQHizFY3vgp74ZxCJ,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:27:23,855 | client.py:139 | File: storage/updated_weights_4_2e94b90c-acea-431c-8a98-c25783531d55.pkl IPFS file hash: QmQfjGa4p5gjyB1Aa6FMeLAB5oBed5Hp4FrEi7D5iDDbLS
FL-experiment | INFO flwr 2024-04-30 12:27:23,855 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 12:27:23,855 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_10,1,5,QmQfjGa4p5gjyB1Aa6FMeLAB5oBed5Hp4FrEi7D5iDDbLS,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:23,919 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 12:27:23,919 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-30 12:27:24,004 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 12:27:24,004 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-30 12:27:24,138 | client.py:146 | Done sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 12:27:24,138 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,152 | client.py:139 | File: storage/updated_weights_7_a1446c04-b57d-4943-ad6b-34a3b2064d94.pkl IPFS file hash: QmYLdN13hB2hWi2UoYb6EgGGZ314AyNcvdSubk7cesfrow
FL-experiment | INFO flwr 2024-04-30 12:27:24,153 | client.py:141 | Start sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 12:27:24,153 | client.py:144 | PERUN REQUEST: Setting weight client=7, REQ=set,peer_10,1,5,QmYLdN13hB2hWi2UoYb6EgGGZ314AyNcvdSubk7cesfrow,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,161 | client.py:139 | File: storage/updated_weights_2_a2027438-3a32-4931-abc8-1de6625f91a1.pkl IPFS file hash: QmQrH2nzc4RT8NCuLyjCQ8hCyMmjuPHJgpqWivWMP4sgH5
FL-experiment | INFO flwr 2024-04-30 12:27:24,161 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 12:27:24,161 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_10,1,5,QmQrH2nzc4RT8NCuLyjCQ8hCyMmjuPHJgpqWivWMP4sgH5,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,197 | client.py:139 | File: storage/updated_weights_3_e69cd81e-2c50-460a-963a-57adefbeabce.pkl IPFS file hash: QmbK1hdc5QV1gs3N4CF1zAxBBNCW1YRpmpevWSAAj5Yws6
FL-experiment | INFO flwr 2024-04-30 12:27:24,198 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 12:27:24,198 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_10,1,5,QmbK1hdc5QV1gs3N4CF1zAxBBNCW1YRpmpevWSAAj5Yws6,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:24,205 | client.py:146 | Done sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 12:27:24,205 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-30 12:27:24,206 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 12:27:24,206 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,246 | client.py:139 | File: storage/updated_weights_9_5ff48a92-0bd7-4587-8ca5-d987951f3276.pkl IPFS file hash: QmaxfgxiEyDP2sfcyVc4UtXKUdtturs8BnKtRN1pyS6LxP
FL-experiment | INFO flwr 2024-04-30 12:27:24,246 | client.py:141 | Start sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 12:27:24,246 | client.py:144 | PERUN REQUEST: Setting weight client=9, REQ=set,peer_10,1,5,QmaxfgxiEyDP2sfcyVc4UtXKUdtturs8BnKtRN1pyS6LxP,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:24,373 | client.py:146 | Done sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 12:27:24,373 | client.py:149 | Done Training client=9
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,380 | client.py:139 | File: storage/updated_weights_0_4353f506-bea7-491b-8def-644dbaa70774.pkl IPFS file hash: Qmc3j33pAM1TQpQk5QeZp5cwEC3LxQA5v4KZhVvZh6JDuL
FL-experiment | INFO flwr 2024-04-30 12:27:24,380 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 12:27:24,380 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_10,1,5,Qmc3j33pAM1TQpQk5QeZp5cwEC3LxQA5v4KZhVvZh6JDuL,0,0
FL-experiment | INFO flwr 2024-04-30 12:27:24,511 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 12:27:24,512 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-30 12:27:24,539 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 12:27:24,540 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,541 | server.py:236 | fit_round 1 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-30 12:27:24,541 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-30 12:27:24,554 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | INFO flwr 2024-04-30 12:27:24,555 | server.py:86 | Start saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,822 | server.py:95 | File: storage/aggregated_model_000033e2-2f2b-49d7-908b-77a7766207dc.pkl IPFS file hash: QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2
FL-experiment | INFO flwr 2024-04-30 12:27:24,822 | server.py:98 | Done saving aggregated model to storage (round=1)
FL-experiment | DEBUG flwr 2024-04-30 12:27:24,823 | server.py:173 | evaluate_round 1: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-30 12:27:28,413 | server.py:187 | evaluate_round 1 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-30 12:27:28,413 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-30 12:27:28,413 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-30 12:27:28,413 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.24798}, Aggregated loss: 654.9192504882812, IPFS hash: QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2
FL-experiment | INFO flwr 2024-04-30 12:27:28,413 | server.py:111 | Start sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-30 12:27:28,413 | server.py:114 | PERUN REQUEST: Setting model with peer_0, REQ=set,peer_0,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:28,671 | server.py:114 | PERUN REQUEST: Setting model with peer_1, REQ=set,peer_1,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:28,933 | server.py:114 | PERUN REQUEST: Setting model with peer_2, REQ=set,peer_2,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:29,192 | server.py:114 | PERUN REQUEST: Setting model with peer_3, REQ=set,peer_3,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:29,455 | server.py:114 | PERUN REQUEST: Setting model with peer_4, REQ=set,peer_4,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:29,713 | server.py:114 | PERUN REQUEST: Setting model with peer_5, REQ=set,peer_5,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:29,975 | server.py:114 | PERUN REQUEST: Setting model with peer_6, REQ=set,peer_6,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:30,236 | server.py:114 | PERUN REQUEST: Setting model with peer_7, REQ=set,peer_7,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:30,491 | server.py:114 | PERUN REQUEST: Setting model with peer_8, REQ=set,peer_8,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:30,746 | server.py:114 | PERUN REQUEST: Setting model with peer_9, REQ=set,peer_9,QmSw1RXjTYgHGHGEdP2Rh67hbnmFnL4mrt5Rn6EBwU7QH2,5,0,0,99
FL-experiment | INFO flwr 2024-04-30 12:27:31,006 | server.py:123 | Done sending aggregated model to perun nodes round=1
FL-experiment | INFO flwr 2024-04-30 12:27:31,007 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-30 12:27:31,007 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-30 12:27:31,007 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-30 12:27:31,008 | server.py:222 | fit_round 2: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-30 12:27:31,017 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-30 12:27:31,018 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-30 12:27:31,019 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-30 12:27:31,020 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-30 12:27:31,022 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-30 12:27:31,025 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-30 12:27:31,025 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-30 12:27:31,025 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-30 12:27:31,026 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-30 12:27:31,027 | client.py:128 | Start Training client=0
FL-experiment | DEBUG flwr 2024-04-30 12:28:02,093 | client.py:139 | File: storage/updated_weights_1_ef102f6f-5a53-4297-8b42-6f68f26649fd.pkl IPFS file hash: QmQtDJHsG56yzWSsMktjdsrXErSkkbwe3DsTDaQVkuJSjK
FL-experiment | INFO flwr 2024-04-30 12:28:02,093 | client.py:141 | Start sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 12:28:02,094 | client.py:144 | PERUN REQUEST: Setting weight client=1, REQ=set,peer_10,1,5,QmQtDJHsG56yzWSsMktjdsrXErSkkbwe3DsTDaQVkuJSjK,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:02,243 | client.py:146 | Done sending updated weights to the perun node (client=1)
FL-experiment | INFO flwr 2024-04-30 12:28:02,244 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-30 12:28:02,309 | client.py:139 | File: storage/updated_weights_2_a47bd2ee-0f77-4326-a8c5-419091794545.pkl IPFS file hash: QmXNeqUj2b1qgWHDLiWb6BTFmaH4jQdqGWuMgd8eXaKWaf
FL-experiment | INFO flwr 2024-04-30 12:28:02,309 | client.py:141 | Start sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 12:28:02,309 | client.py:144 | PERUN REQUEST: Setting weight client=2, REQ=set,peer_10,1,5,QmXNeqUj2b1qgWHDLiWb6BTFmaH4jQdqGWuMgd8eXaKWaf,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:02,353 | client.py:146 | Done sending updated weights to the perun node (client=2)
FL-experiment | INFO flwr 2024-04-30 12:28:02,353 | client.py:149 | Done Training client=2
FL-experiment | DEBUG flwr 2024-04-30 12:28:02,360 | client.py:139 | File: storage/updated_weights_3_e471b843-d3c6-4ad0-88b6-c8a143b43ab0.pkl IPFS file hash: QmeNmvYkjssJT1swcjSbrscHhn2QvxT3oPMMfh5odypbCL
FL-experiment | INFO flwr 2024-04-30 12:28:02,361 | client.py:141 | Start sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 12:28:02,361 | client.py:144 | PERUN REQUEST: Setting weight client=3, REQ=set,peer_10,1,5,QmeNmvYkjssJT1swcjSbrscHhn2QvxT3oPMMfh5odypbCL,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:02,670 | client.py:146 | Done sending updated weights to the perun node (client=3)
FL-experiment | INFO flwr 2024-04-30 12:28:02,671 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-30 12:28:23,409 | client.py:139 | File: storage/updated_weights_4_7252d648-a6eb-4bc3-b060-413c3d1d9aa7.pkl IPFS file hash: QmfGzRmYSUZVfMG4jrJL68R6EqPQ2CAG6cqtMiu2sej6sC
FL-experiment | INFO flwr 2024-04-30 12:28:23,409 | client.py:141 | Start sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 12:28:23,409 | client.py:144 | PERUN REQUEST: Setting weight client=4, REQ=set,peer_10,1,5,QmfGzRmYSUZVfMG4jrJL68R6EqPQ2CAG6cqtMiu2sej6sC,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:28:23,550 | client.py:139 | File: storage/updated_weights_6_bb297a7b-270d-4932-8f7d-5166d490b7e6.pkl IPFS file hash: QmVTWeugLvq91JXK6gzJGCWtQeJnoAEMBXfgx8XsfKYVVX
FL-experiment | INFO flwr 2024-04-30 12:28:23,550 | client.py:141 | Start sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 12:28:23,550 | client.py:144 | PERUN REQUEST: Setting weight client=6, REQ=set,peer_10,1,5,QmVTWeugLvq91JXK6gzJGCWtQeJnoAEMBXfgx8XsfKYVVX,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:23,553 | client.py:146 | Done sending updated weights to the perun node (client=4)
FL-experiment | INFO flwr 2024-04-30 12:28:23,555 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-30 12:28:23,716 | client.py:146 | Done sending updated weights to the perun node (client=6)
FL-experiment | INFO flwr 2024-04-30 12:28:23,717 | client.py:149 | Done Training client=6
FL-experiment | DEBUG flwr 2024-04-30 12:28:23,962 | client.py:139 | File: storage/updated_weights_8_c4de31c9-8756-4f47-b4ab-33fbdfa2512b.pkl IPFS file hash: QmXyPBhX4CxhrSeDPHmCteviJBHA94SrUdNsU2nEUZg7kj
FL-experiment | INFO flwr 2024-04-30 12:28:23,962 | client.py:141 | Start sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 12:28:23,962 | client.py:144 | PERUN REQUEST: Setting weight client=8, REQ=set,peer_10,1,5,QmXyPBhX4CxhrSeDPHmCteviJBHA94SrUdNsU2nEUZg7kj,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:28:24,009 | client.py:139 | File: storage/updated_weights_0_7c7cd1dc-55f0-4256-ada7-0ea358f7eeeb.pkl IPFS file hash: QmbsdQDvLvWrVFdoFp8xv8sfZekR9hiVPpoTBeuuXxLndD
FL-experiment | INFO flwr 2024-04-30 12:28:24,012 | client.py:141 | Start sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 12:28:24,012 | client.py:144 | PERUN REQUEST: Setting weight client=0, REQ=set,peer_10,1,5,QmbsdQDvLvWrVFdoFp8xv8sfZekR9hiVPpoTBeuuXxLndD,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:28:24,046 | client.py:139 | File: storage/updated_weights_5_0aa8bfed-d1b1-4de7-b0de-b79741b0952c.pkl IPFS file hash: QmeYETen2DsL9KoGLKr85Fhnd6E4wgXhu1d9rNkJodHbEp
FL-experiment | INFO flwr 2024-04-30 12:28:24,046 | client.py:141 | Start sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 12:28:24,046 | client.py:144 | PERUN REQUEST: Setting weight client=5, REQ=set,peer_10,1,5,QmeYETen2DsL9KoGLKr85Fhnd6E4wgXhu1d9rNkJodHbEp,0,0
FL-experiment | DEBUG flwr 2024-04-30 12:28:24,081 | client.py:139 | File: storage/updated_weights_7_6839df58-9711-4851-937f-c3b34837073c.pkl IPFS file hash: QmShaY8ehqjV6C7KaAKHZAESMwFfSZpyrQeqJbLbFW5Vqi
FL-experiment | INFO flwr 2024-04-30 12:28:24,081 | client.py:141 | Start sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 12:28:24,081 | client.py:144 | PERUN REQUEST: Setting weight client=7, REQ=set,peer_10,1,5,QmShaY8ehqjV6C7KaAKHZAESMwFfSZpyrQeqJbLbFW5Vqi,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:24,119 | client.py:146 | Done sending updated weights to the perun node (client=7)
FL-experiment | INFO flwr 2024-04-30 12:28:24,119 | client.py:149 | Done Training client=7
FL-experiment | DEBUG flwr 2024-04-30 12:28:24,131 | client.py:139 | File: storage/updated_weights_9_840c7537-dca0-4207-aadb-337f85acfe52.pkl IPFS file hash: QmPpELhzvgfUs7YsrrUujZFDNgMLhaUWeKhgGM69V3Mb2y
FL-experiment | INFO flwr 2024-04-30 12:28:24,131 | client.py:141 | Start sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 12:28:24,131 | client.py:144 | PERUN REQUEST: Setting weight client=9, REQ=set,peer_10,1,5,QmPpELhzvgfUs7YsrrUujZFDNgMLhaUWeKhgGM69V3Mb2y,0,0
FL-experiment | INFO flwr 2024-04-30 12:28:24,166 | client.py:146 | Done sending updated weights to the perun node (client=0)
FL-experiment | INFO flwr 2024-04-30 12:28:24,166 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-30 12:28:24,248 | client.py:146 | Done sending updated weights to the perun node (client=9)
FL-experiment | INFO flwr 2024-04-30 12:28:24,248 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-30 12:28:24,269 | client.py:146 | Done sending updated weights to the perun node (client=5)
FL-experiment | INFO flwr 2024-04-30 12:28:24,269 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-30 12:28:24,292 | client.py:146 | Done sending updated weights to the perun node (client=8)
FL-experiment | INFO flwr 2024-04-30 12:28:24,292 | client.py:149 | Done Training client=8
